name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
is_in,polars,10,0.7321306480007479,0,1600MB
is_in,polars,10,0.8950503559990466,0,1600MB
is_in,polars,10,0.897945462998905,0,1600MB
is_in,polars,20,1.0520129450014792,0,1600MB
is_in,polars,20,0.8978081759996712,0,1600MB
is_in,polars,20,0.7620648840002104,0,1600MB
is_in,polars,1,1.0367137709999952,0,800MB
is_in,polars,1,1.031729255000755,0,800MB
is_in,polars,1,1.0256157419989904,0,800MB
is_in,polars,2,0.5145876410006167,0,800MB
is_in,polars,2,0.5160594999997556,0,800MB
is_in,polars,2,0.5078786930007482,0,800MB
is_in,polars,10,0.0916269070003181,0,800MB
is_in,polars,10,0.1049741970000468,0,800MB
is_in,polars,10,0.1077292049994866,0,800MB
is_in,polars,20,0.0873019660011777,0,800MB
is_in,polars,20,0.0852184139985183,0,800MB
is_in,polars,20,0.1029536509995523,0,800MB
is_in,polars,1,0.5414767080001184,0,400MB
is_in,polars,1,0.5393750029998046,0,400MB
is_in,polars,1,0.5359099469987996,0,400MB
is_in,polars,2,0.3085654880014772,0,400MB
is_in,polars,2,0.3130135700012033,0,400MB
is_in,polars,2,0.3066900960002385,0,400MB
is_in,polars,10,0.0565728269993996,0,400MB
is_in,polars,10,0.0494000239996239,0,400MB
is_in,polars,10,0.0495260710013099,0,400MB
is_in,polars,20,0.0483644910000293,0,400MB
is_in,polars,20,0.0473156610005389,0,400MB
is_in,polars,20,0.0480695680016651,0,400MB
is_in,polars,1,0.3094596020000608,0,200MB
is_in,polars,1,0.3082420190003176,0,200MB
is_in,polars,1,0.3046420350001426,0,200MB
is_in,polars,2,0.1161522279999189,0,200MB
is_in,polars,2,0.1163594300014665,0,200MB
is_in,polars,2,0.1159208770004625,0,200MB
is_in,polars,10,0.0286668080007075,0,200MB
is_in,polars,10,0.0299719869999535,0,200MB
is_in,polars,10,0.0283844860005046,0,200MB
is_in,polars,20,0.0257163280002714,0,200MB
is_in,polars,20,0.025827000999925,0,200MB
is_in,polars,20,0.0252962110007501,0,200MB
is_in,duckdb,1,14.68414544799998,556228,3200MB
is_in,duckdb,1,14.80049940599929,555508,3200MB
is_in,duckdb,1,14.856332339999426,556676,3200MB
is_in,duckdb,1,6.184012155999881,267888,1600MB
is_in,duckdb,1,6.158199621999302,264384,1600MB
is_in,duckdb,1,6.166998659000456,266472,1600MB
is_in,duckdb,1,3.6265636919997633,110712,800MB
is_in,duckdb,1,3.66580955200152,108800,800MB
is_in,duckdb,1,3.645466570998906,109344,800MB
is_in,duckdb,1,1.933853614000327,41760,400MB
is_in,duckdb,1,1.906346513000244,40648,400MB
is_in,duckdb,1,1.920254245000251,41912,400MB
is_in,duckdb,1,0.964960824998343,588,200MB
is_in,duckdb,1,0.9573347249988728,4780,200MB
is_in,duckdb,1,0.96346743399954,7460,200MB
is_in,polars,1,9.201415851001002,0,6400MB
is_in,polars,1,9.275345281999762,0,6400MB
is_in,polars,1,9.198015410000153,0,6400MB
is_in,polars,1,3.792781890000697,0,3200MB
is_in,polars,1,3.827947260999281,0,3200MB
is_in,polars,1,3.8221391860006406,0,3200MB
is_in,polars,1,2.64963233799972,0,1600MB
is_in,polars,1,2.6609324459986965,0,1600MB
is_in,polars,1,2.6425511590005044,0,1600MB
is_in,polars,1,1.0504792589999852,0,800MB
is_in,polars,1,1.020496416000242,0,800MB
is_in,polars,1,1.0130524989999683,0,800MB
is_in,polars,1,0.5170982679992449,0,400MB
is_in,polars,1,0.5353343679998943,0,400MB
is_in,polars,1,0.5312077620001219,0,400MB
is_in,polars,1,0.3608223609990091,0,200MB
is_in,polars,1,0.302914404999683,0,200MB
is_in,polars,1,0.3023902940003609,0,200MB
is_in,pandas,1,6.585020058999362,0,1600MB
is_in,pandas,1,6.727132849000554,0,1600MB
is_in,pandas,1,6.595760762000282,0,1600MB
is_in,pandas,1,3.347468422998645,0,800MB
is_in,pandas,1,3.33187277900106,0,800MB
is_in,pandas,1,3.332323501999781,0,800MB
is_in,pandas,1,1.729290373999902,0,400MB
is_in,pandas,1,1.790725709999606,0,400MB
is_in,pandas,1,1.7776302109996325,0,400MB
is_in,pandas,1,0.941741448999892,0,200MB
is_in,pandas,1,0.9465733429988176,0,200MB
is_in,pandas,1,0.9306230839993076,0,200MB
is_in,pyspark,1,3.577878385999611,28729080,3200MB
is_in,pyspark,1,3.48275217399987,28868872,3200MB
is_in,pyspark,1,3.590841679999357,28763352,3200MB
is_in,pyspark,20,1.3994980190000206,30362352,3200MB
is_in,pyspark,20,1.4020918140004142,30539960,3200MB
is_in,pyspark,20,1.643510095000238,30359776,3200MB
is_in,pyspark,1,1.966354372999376,29523640,1600MB
is_in,pyspark,1,1.9086711379995904,29677280,1600MB
is_in,pyspark,1,2.0897618190001594,29516896,1600MB
is_in,pyspark,20,1.2268478350006262,30921408,1600MB
is_in,pyspark,20,1.1679947160000663,30937104,1600MB
is_in,pyspark,20,1.2571540259996254,30479032,1600MB
is_in,pyspark,1,1.5007340610000028,30481512,800MB
is_in,pyspark,1,1.5144355859993084,29520728,800MB
is_in,pyspark,1,1.482375473000502,29629840,800MB
is_in,pyspark,20,1.055541317999996,30835680,800MB
is_in,pyspark,20,1.0239366949999749,30911384,800MB
is_in,pyspark,20,1.1489147279999088,30279176,800MB
is_in,pyspark,1,1.0925139430000854,29472464,400MB
is_in,pyspark,1,1.200774635000016,29488936,400MB
is_in,pyspark,1,1.0510586519994831,29575160,400MB
is_in,pyspark,20,0.928726086000097,31045480,400MB
is_in,pyspark,20,1.0165120680003383,30935144,400MB
is_in,pyspark,20,0.9666486269998132,30930208,400MB
is_in,pyspark,1,0.8418422349996035,29567824,200MB
is_in,pyspark,1,0.7975429810003334,31032768,200MB
is_in,pyspark,1,0.8788201560000743,30111128,200MB
is_in,pyspark,20,0.8689774160002344,30948816,200MB
is_in,pyspark,20,0.9600273630003358,30898656,200MB
is_in,pyspark,20,0.8670456029994966,31491384,200MB
is_in,duckdb,1,14.60667806299989,240152,3200MB
is_in,duckdb,1,14.635594299999866,240060,3200MB
is_in,duckdb,1,14.520267269000216,239692,3200MB
is_in,duckdb,20,1.4170240980001836,380640,3200MB
is_in,duckdb,20,1.429545273000258,377960,3200MB
is_in,duckdb,20,1.4220968079998784,381452,3200MB
is_in,duckdb,1,6.151056875999529,0,1600MB
is_in,duckdb,1,6.188450210000156,0,1600MB
is_in,duckdb,1,6.150101551000262,0,1600MB
is_in,duckdb,20,1.9761636680004813,0,1600MB
is_in,duckdb,20,1.999742595000498,0,1600MB
is_in,duckdb,20,1.9963785170002664,0,1600MB
is_in,duckdb,1,3.633120984000016,0,800MB
is_in,duckdb,1,3.6029749019999135,0,800MB
is_in,duckdb,1,3.6160881040004815,0,800MB
is_in,duckdb,20,0.3612944509995941,0,800MB
is_in,duckdb,20,0.3625753429996621,0,800MB
is_in,duckdb,20,0.3621648490006919,0,800MB
is_in,duckdb,1,1.9224940220001367,0,400MB
is_in,duckdb,1,1.9304694590000508,0,400MB
is_in,duckdb,1,1.9237176320002616,0,400MB
is_in,duckdb,20,0.1998780000003535,0,400MB
is_in,duckdb,20,0.2001021710002533,0,400MB
is_in,duckdb,20,0.2016369259999919,0,400MB
is_in,duckdb,1,0.9688621330005844,0,200MB
is_in,duckdb,1,0.9630694030001904,0,200MB
is_in,duckdb,1,0.9549023420004232,0,200MB
is_in,duckdb,20,0.1100239850002253,0,200MB
is_in,duckdb,20,0.108876856000279,0,200MB
is_in,duckdb,20,0.1084093270001176,0,200MB
is_in,polars,1,16.639613575000112,3917644,3200MB
is_in,polars,1,16.545843312000216,3917184,3200MB
is_in,polars,1,16.58282287900056,3917768,3200MB
is_in,polars,20,1.845542105999812,4117872,3200MB
is_in,polars,20,1.8465003470000736,4113048,3200MB
is_in,polars,20,1.8419327040001008,4118760,3200MB
is_in,polars,1,7.29266167500009,3091016,1600MB
is_in,polars,1,7.26604577299986,3092076,1600MB
is_in,polars,1,7.324800304999371,3090912,1600MB
is_in,polars,20,3.600608196000394,3111160,1600MB
is_in,polars,20,3.699361070000122,3107000,1600MB
is_in,polars,20,3.626323851000052,3103664,1600MB
is_in,polars,1,4.058417188000021,968696,800MB
is_in,polars,1,4.109373195999979,970104,800MB
is_in,polars,1,4.102300451999327,968788,800MB
is_in,polars,20,0.4626190890003272,1161756,800MB
is_in,polars,20,0.4678530640003373,1167444,800MB
is_in,polars,20,0.4721637099992222,1164924,800MB
is_in,polars,1,2.168346376000045,512864,400MB
is_in,polars,1,2.140480132000448,512456,400MB
is_in,polars,1,2.1663693359996614,513668,400MB
is_in,polars,20,0.2588135609994424,691480,400MB
is_in,polars,20,0.2616456299992933,683800,400MB
is_in,polars,20,0.2575688919996537,688332,400MB
is_in,polars,1,1.081139766999513,264992,200MB
is_in,polars,1,1.0798620639998262,265736,200MB
is_in,polars,1,1.0748961529998269,265400,200MB
is_in,polars,20,0.1423917740003162,452176,200MB
is_in,polars,20,0.1428083410000908,448076,200MB
is_in,polars,20,0.1397466420003184,446056,200MB
is_in,dask,1,16.93914673800009,0,3200MB
is_in,dask,1,17.060954817000493,0,3200MB
is_in,dask,1,16.866338165000343,0,3200MB
is_in,dask,20,17.13814290800019,0,3200MB
is_in,dask,20,16.934022586000538,0,3200MB
is_in,dask,20,16.916699157999574,0,3200MB
is_in,dask,1,8.970458169000267,0,1600MB
is_in,dask,1,8.79846734199964,0,1600MB
is_in,dask,1,8.850688820999494,0,1600MB
is_in,dask,20,9.011097550999692,0,1600MB
is_in,dask,20,8.78534246199979,0,1600MB
is_in,dask,20,9.012720928999444,0,1600MB
is_in,dask,1,4.452642832000038,0,800MB
is_in,dask,1,4.422058078000191,0,800MB
is_in,dask,1,4.441897345000143,0,800MB
is_in,dask,20,4.434877685000174,0,800MB
is_in,dask,20,4.422460040999795,0,800MB
is_in,dask,20,4.56446849599979,0,800MB
is_in,dask,1,2.592025365000154,0,400MB
is_in,dask,1,2.600737418000336,0,400MB
is_in,dask,1,2.596579715000189,0,400MB
is_in,dask,20,2.672335930999907,0,400MB
is_in,dask,20,2.5972730599996794,0,400MB
is_in,dask,20,2.596355627999856,0,400MB
is_in,dask,1,1.2886164139999892,0,200MB
is_in,dask,1,1.3114685059999829,0,200MB
is_in,dask,1,1.2811239229999956,0,200MB
is_in,dask,20,1.3127537989998928,0,200MB
is_in,dask,20,1.295520871000008,0,200MB
is_in,dask,20,1.2681156570001804,0,200MB
is_in,pandas,1,13.273031078000258,0,3200MB
is_in,pandas,1,13.239149248000103,0,3200MB
is_in,pandas,1,13.233512583999982,0,3200MB
is_in,pandas,20,15.225129474999903,0,3200MB
is_in,pandas,20,14.651253664999786,0,3200MB
is_in,pandas,20,13.626472624000144,0,3200MB
is_in,pandas,1,6.45672991299989,0,1600MB
is_in,pandas,1,6.39857367500008,0,1600MB
is_in,pandas,1,6.379799772000297,0,1600MB
is_in,pandas,20,6.707444235999901,0,1600MB
is_in,pandas,20,6.355745240000033,0,1600MB
is_in,pandas,20,6.412284834000275,0,1600MB
is_in,pandas,1,3.2796094650002487,0,800MB
is_in,pandas,1,3.269791833,0,800MB
is_in,pandas,1,3.2888677650003046,0,800MB
is_in,pandas,20,3.400899886999923,0,800MB
is_in,pandas,20,3.329415756999879,0,800MB
is_in,pandas,20,3.5088984100002563,0,800MB
is_in,pandas,1,1.790071915999761,0,400MB
is_in,pandas,1,1.785406033000072,0,400MB
is_in,pandas,1,1.7890257120002389,0,400MB
is_in,pandas,20,1.8180409900001,0,400MB
is_in,pandas,20,1.8030607439995947,0,400MB
is_in,pandas,20,1.8620017439998264,0,400MB
is_in,pandas,1,0.950231790000089,0,200MB
is_in,pandas,1,0.9514313310000944,0,200MB
is_in,pandas,1,0.9493809539999348,0,200MB
is_in,pandas,20,0.8872386939997341,0,200MB
is_in,pandas,20,0.89146956400009,0,200MB
is_in,pandas,20,0.9114392900000894,0,200MB
is_in,pyspark,1,3.474704967999969,28733408,3200MB
is_in,pyspark,1,3.456606683000245,28833072,3200MB
is_in,pyspark,1,3.445980385999974,28841272,3200MB
is_in,pyspark,20,1.3653980919998503,30354400,3200MB
is_in,pyspark,20,1.4932835309996335,30359552,3200MB
is_in,pyspark,20,1.4394036859998778,30325752,3200MB
is_in,pyspark,1,1.9539783519999216,29602960,1600MB
is_in,pyspark,1,1.934384255000168,29608392,1600MB
is_in,pyspark,1,1.9232897810002207,29610688,1600MB
is_in,pyspark,20,1.203649888999735,30944728,1600MB
is_in,pyspark,20,1.2633993050003482,30233408,1600MB
is_in,pyspark,20,1.2261689530000697,30268520,1600MB
is_in,pyspark,1,1.450019893999979,29584464,800MB
is_in,pyspark,1,1.4808052879998286,29588576,800MB
is_in,pyspark,1,1.4788038310002776,29608208,800MB
is_in,pyspark,20,1.039747276000071,30903584,800MB
is_in,pyspark,20,0.972920076000264,30495736,800MB
is_in,pyspark,20,1.0733747469998889,30886976,800MB
is_in,pyspark,1,1.1219741519998934,29491088,400MB
is_in,pyspark,1,1.0667050410002048,29645072,400MB
is_in,pyspark,1,1.1768746259999716,29497552,400MB
is_in,pyspark,20,1.0270220689999403,30971232,400MB
is_in,pyspark,20,0.9939142910002374,30931448,400MB
is_in,pyspark,20,0.9532650959999956,31161704,400MB
is_in,pyspark,1,0.9194189339996228,29490680,200MB
is_in,pyspark,1,0.8456740050000917,30165456,200MB
is_in,pyspark,1,0.8566731279997839,30160080,200MB
is_in,pyspark,20,0.9500499360001412,30991880,200MB
is_in,pyspark,20,0.8903526789999887,30982232,200MB
is_in,pyspark,20,0.8987084099999265,30832216,200MB
is_in,duckdb,1,14.974069771000131,240376,3200MB
is_in,duckdb,1,14.852138925999952,239276,3200MB
is_in,duckdb,1,14.908886359999997,239256,3200MB
is_in,duckdb,20,1.4315968599998996,379792,3200MB
is_in,duckdb,20,1.4303862060000938,382484,3200MB
is_in,duckdb,20,1.4287498269998196,383964,3200MB
is_in,duckdb,1,6.213550045999909,0,1600MB
is_in,duckdb,1,6.202971079000008,0,1600MB
is_in,duckdb,1,6.215309779000108,0,1600MB
is_in,duckdb,20,1.9896070309998777,828,1600MB
is_in,duckdb,20,2.011756645000105,140,1600MB
is_in,duckdb,20,1.984070703000043,0,1600MB
is_in,duckdb,1,3.666094703999988,0,800MB
is_in,duckdb,1,3.670257224999887,0,800MB
is_in,duckdb,1,3.673969441999816,0,800MB
is_in,duckdb,20,0.3643459699999312,0,800MB
is_in,duckdb,20,0.3622673939999004,0,800MB
is_in,duckdb,20,0.3639539499999955,0,800MB
is_in,duckdb,1,1.947367409000208,0,400MB
is_in,duckdb,1,1.9476350439999808,0,400MB
is_in,duckdb,1,1.9437988549998408,0,400MB
is_in,duckdb,20,0.2020707820001916,0,400MB
is_in,duckdb,20,0.1996831270000711,0,400MB
is_in,duckdb,20,0.2037911610000264,0,400MB
is_in,duckdb,1,0.9626032500000292,0,200MB
is_in,duckdb,1,0.9636803640000836,0,200MB
is_in,duckdb,1,0.9569056249999904,0,200MB
is_in,duckdb,20,0.1091791169999396,0,200MB
is_in,duckdb,20,0.1096992400000544,0,200MB
is_in,duckdb,20,0.1080692450000242,0,200MB
is_in,polars,1,16.54782155399994,3916172,3200MB
is_in,polars,1,16.388533689999804,3918564,3200MB
is_in,polars,1,16.4035892280001,3917736,3200MB
is_in,polars,20,1.8544057970000267,4110312,3200MB
is_in,polars,20,1.846522733000029,4109564,3200MB
is_in,polars,20,1.847578225999996,4109888,3200MB
is_in,polars,1,7.220419282999956,3093688,1600MB
is_in,polars,1,7.244441196000025,3092904,1600MB
is_in,polars,1,7.263623109000036,3094088,1600MB
is_in,polars,20,3.622467012000016,3112720,1600MB
is_in,polars,20,3.67412956499993,3102304,1600MB
