name,tool,cpu_count,time_in_seconds,memory_in_bytes,dataset_size
join,pandas,1,2.537750912999968,996216,200MB
join,pandas,2,2.6609421000000566,1399812,200MB
join,pandas,2,2.944078306999927,1719848,200MB
join,pandas,2,2.636360391999915,1444944,200MB
join,pandas,10,2.6261278320000656,1537728,200MB
join,pandas,10,2.516280439999946,1960196,200MB
join,pandas,10,2.690430223000021,1418884,200MB
join,pandas,20,2.6412656800000605,1808288,200MB
join,pandas,20,2.7402720640000098,1578536,200MB
join,pandas,20,2.6730436959999224,1673388,200MB
join,pandas,1,2.561685843000077,1705964,200MB
join,pandas,1,2.5278876970000965,1965208,200MB
join,pandas,1,2.5488224499999887,1941712,200MB
join,pandas,2,2.6726208769999857,1710512,200MB
join,pandas,2,2.6835872219999146,1442600,200MB
join,pandas,2,2.6645686999999043,1899304,200MB
join,pandas,10,2.50327444800007,1949192,200MB
join,pandas,10,2.5674680369999123,1706452,200MB
join,pandas,10,2.518260459999965,1783688,200MB
join,pandas,20,2.6935804459999417,1657784,200MB
join,pandas,20,2.6489908790000527,1740100,200MB
join,pandas,20,2.532497992000004,1712440,200MB
